url,path,sitemap_source,all_sitemap_sources,source_count,route_type,route_family,language,is_localised_variant,content_bucket,likely_indexable,canonical_risk,canonical_cluster,notes
https://zazadraft.com/alternatives/claude/report-comments,/alternatives/claude/report-comments,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/claude/sen-support,/alternatives/claude/sen-support,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/gemini/behaviour-notes,/alternatives/gemini/behaviour-notes,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/gemini/de-escalation,/alternatives/gemini/de-escalation,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/gemini/parent-emails,/alternatives/gemini/parent-emails,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/gemini/parents-evening,/alternatives/gemini/parents-evening,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/gemini/report-comments,/alternatives/gemini/report-comments,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/gemini/sen-support,/alternatives/gemini/sen-support,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/generic-ai/angry-parent-replies,/alternatives/generic-ai/angry-parent-replies,programmatic_entries,programmatic_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/generic-ai/behaviour-notes,/alternatives/generic-ai/behaviour-notes,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/generic-ai/de-escalation,/alternatives/generic-ai/de-escalation,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/generic-ai/parent-emails,/alternatives/generic-ai/parent-emails,comparison_entries,comparison_entries|programmatic_entries,2,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Exact URL emitted by 2 sitemap groups before dedupe. Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/generic-ai/parents-evening,/alternatives/generic-ai/parents-evening,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/generic-ai/professional-teacher-tone,/alternatives/generic-ai/professional-teacher-tone,programmatic_entries,programmatic_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/generic-ai/report-comments,/alternatives/generic-ai/report-comments,comparison_entries,comparison_entries|programmatic_entries,2,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Exact URL emitted by 2 sitemap groups before dedupe. Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/generic-ai/sen-support,/alternatives/generic-ai/sen-support,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/magicschool-ai/angry-parent-replies,/alternatives/magicschool-ai/angry-parent-replies,programmatic_entries,programmatic_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/magicschool-ai/behaviour-notes,/alternatives/magicschool-ai/behaviour-notes,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/magicschool-ai/de-escalation,/alternatives/magicschool-ai/de-escalation,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/magicschool-ai/parent-emails,/alternatives/magicschool-ai/parent-emails,comparison_entries,comparison_entries|programmatic_entries,2,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Exact URL emitted by 2 sitemap groups before dedupe. Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/magicschool-ai/parents-evening,/alternatives/magicschool-ai/parents-evening,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/magicschool-ai/professional-teacher-tone,/alternatives/magicschool-ai/professional-teacher-tone,programmatic_entries,programmatic_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/magicschool-ai/report-comments,/alternatives/magicschool-ai/report-comments,comparison_entries,comparison_entries|programmatic_entries,2,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Exact URL emitted by 2 sitemap groups before dedupe. Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/magicschool-ai/sen-support,/alternatives/magicschool-ai/sen-support,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/teachmate/angry-parent-replies,/alternatives/teachmate/angry-parent-replies,programmatic_entries,programmatic_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/teachmate/behaviour-notes,/alternatives/teachmate/behaviour-notes,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/teachmate/de-escalation,/alternatives/teachmate/de-escalation,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/teachmate/parent-emails,/alternatives/teachmate/parent-emails,comparison_entries,comparison_entries|programmatic_entries,2,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Exact URL emitted by 2 sitemap groups before dedupe. Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/teachmate/parents-evening,/alternatives/teachmate/parents-evening,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/teachmate/professional-teacher-tone,/alternatives/teachmate/professional-teacher-tone,programmatic_entries,programmatic_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/teachmate/report-comments,/alternatives/teachmate/report-comments,comparison_entries,comparison_entries|programmatic_entries,2,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Exact URL emitted by 2 sitemap groups before dedupe. Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/alternatives/teachmate/sen-support,/alternatives/teachmate/sen-support,comparison_entries,comparison_entries,1,comparison_page,comparison_page,en,no,programmatic_seo_pages,review,medium,comparison_matrix,Template-led commercial SEO page. Review canonical targets and thin-page risk.
https://zazadraft.com/ambassadors,/ambassadors,campaign_and_tool_entries,campaign_and_tool_entries,1,support_legal_page,support_legal_page,en,no,utility_support_legal_pages,yes,low,ambassadors,"Utility or compliance page. Useful to index, but not a traffic-growth driver."
https://zazadraft.com/behaviour-email-diagnosis,/behaviour-email-diagnosis,pain_entries,pain_entries,1,static_page,static_page,en,no,pricing_conversion_pages,yes,low,behaviour-email-diagnosis,High-intent conversion or problem-solution landing page.
https://zazadraft.com/behaviour-letter-home-primary-school-ai-help,/behaviour-letter-home-primary-school-ai-help,topical_cluster_entries,topical_cluster_entries,1,topical_cluster_page,topical_cluster_page,en,no,programmatic_seo_pages,yes,medium,topical_cluster,Programmatic or cluster page. Confirm distinct intent before scaling further.
https://zazadraft.com/behaviour-report-email-to-parents-template,/behaviour-report-email-to-parents-template,teacher_writing_entries,teacher_writing_entries,1,teacher_writing_page,teacher_writing_page,en,no,programmatic_seo_pages,yes,medium,teacher_writing_cluster,Programmatic or cluster page. Confirm distinct intent before scaling further.
https://zazadraft.com/best-ai-tool-parent-emails,/best-ai-tool-parent-emails,campaign_and_tool_entries,campaign_and_tool_entries,1,static_page,static_page,en,no,pricing_conversion_pages,yes,low,best-ai-tool-parent-emails,High-intent conversion or problem-solution landing page.
https://zazadraft.com/best-ai-writing-tools-for-teachers-2025,/best-ai-writing-tools-for-teachers-2025,campaign_and_tool_entries,campaign_and_tool_entries,1,static_page,static_page,en,no,pricing_conversion_pages,yes,low,best-ai-writing-tools-for-teachers-2025,High-intent conversion or problem-solution landing page.
https://zazadraft.com/better-than-chatgpt-for-professional-teacher-tone,/better-than-chatgpt-for-professional-teacher-tone,programmatic_entries,programmatic_entries,1,static_page,static_page,en,no,programmatic_seo_pages,yes,medium,better-than-chatgpt-for-professional-teacher-tone,Programmatic or cluster page. Confirm distinct intent before scaling further.
https://zazadraft.com/blog,/blog,core_marketing_entries,core_marketing_entries,1,static_page,static_page,en,no,learning_editorial_pages,yes,low,blog,
https://zazadraft.com/blog/5-ai-report-writing-hacks,/blog/5-ai-report-writing-hacks,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/5-calm-ways-to-reply-to-an-angry-parent-email,/blog/5-calm-ways-to-reply-to-an-angry-parent-email,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/ai-agents-what-changes-for-teachers,/blog/ai-agents-what-changes-for-teachers,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/ai-comment-generation-guide,/blog/ai-comment-generation-guide,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/ai-lesson-planning-2025,/blog/ai-lesson-planning-2025,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/ai-lesson-planning-guide-2025,/blog/ai-lesson-planning-guide-2025,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/ai-powered-student-feedback-guide,/blog/ai-powered-student-feedback-guide,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/ai-revolution-in-education,/blog/ai-revolution-in-education,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/ai-tools-teachers-guide-2025,/blog/ai-tools-teachers-guide-2025,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/ai-vs-chatgpt-for-teachers,/blog/ai-vs-chatgpt-for-teachers,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/ai-vs-traditional-teaching,/blog/ai-vs-traditional-teaching,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/best-ai-tools-for-teachers-2025,/blog/best-ai-tools-for-teachers-2025,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/classroom-micro-routines-problem-solvers,/blog/classroom-micro-routines-problem-solvers,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/do-i-really-belong-here,/blog/do-i-really-belong-here,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/getting-started-with-ai,/blog/getting-started-with-ai,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/honest-but-kind-report-comments-for-struggling-students,/blog/honest-but-kind-report-comments-for-struggling-students,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/how-to-write-behaviour-emails-that-actually-get-a-response,/blog/how-to-write-behaviour-emails-that-actually-get-a-response,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/mark-less-teach-more-feedback-routines,/blog/mark-less-teach-more-feedback-routines,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/parent-communication-ai-templates,/blog/parent-communication-ai-templates,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/parent-email-deescalation-templates,/blog/parent-email-deescalation-templates,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/parent-teacher-communication-ai,/blog/parent-teacher-communication-ai,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/parents-evening-scripts-that-reduce-stress,/blog/parents-evening-scripts-that-reduce-stress,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/reduce-teacher-workload-with-ai,/blog/reduce-teacher-workload-with-ai,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/report-writing-survival-guide-for-uk-teachers,/blog/report-writing-survival-guide-for-uk-teachers,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/save-time-lesson-planning-ai,/blog/save-time-lesson-planning-ai,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/school-safe-data-for-teachers,/blog/school-safe-data-for-teachers,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/teach-thinking-student-centred-problem-solving,/blog/teach-thinking-student-centred-problem-solving,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/teacher-burnout-prevention-strategies,/blog/teacher-burnout-prevention-strategies,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/teacher-guide-safe-use-of-ai,/blog/teacher-guide-safe-use-of-ai,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/teacher-productivity-tips,/blog/teacher-productivity-tips,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/that-one-student-who-breaks-your-heart,/blog/that-one-student-who-breaks-your-heart,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/the-10pm-email-trap-how-one-tool-saves-your-weekend,/blog/the-10pm-email-trap-how-one-tool-saves-your-weekend,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/the-loneliness-of-lunch-duty,/blog/the-loneliness-of-lunch-duty,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/the-sunday-night-teacher-anxiety,/blog/the-sunday-night-teacher-anxiety,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/welcome-to-zaza-draft,/blog/welcome-to-zaza-draft,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/what-to-do-when-parents-ignore-your-emails,/blog/what-to-do-when-parents-ignore-your-emails,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/when-grading-feels-overwhelming,/blog/when-grading-feels-overwhelming,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/when-parents-question-everything-you-do,/blog/when-parents-question-everything-you-do,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/when-technology-feels-like-the-enemy,/blog/when-technology-feels-like-the-enemy,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/when-your-admin-doesnt-get-it,/blog/when-your-admin-doesnt-get-it,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/why-good-teachers-think-about-quitting,/blog/why-good-teachers-think-about-quitting,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/blog/why-teachers-are-quitting-over-parent-communication,/blog/why-teachers-are-quitting-over-parent-communication,blog_entries,blog_entries,1,blog_post,blog_post,en,no,learning_editorial_pages,yes,low,blog,Editorial article sourced from content/blog.
https://zazadraft.com/communication-diagnosis,/communication-diagnosis,pain_entries,pain_entries,1,static_page,static_page,en,no,pricing_conversion_pages,yes,low,communication-diagnosis,High-intent conversion or problem-solution landing page.
https://zazadraft.com/community,/community,content_hub_entries,content_hub_entries,1,static_page,static_page,en,no,core_commercial_pages,yes,low,community,
https://zazadraft.com/compare,/compare,content_hub_entries,content_hub_entries,1,static_page,static_page,en,no,core_commercial_pages,yes,low,compare,
https://zazadraft.com/contact,/contact,campaign_and_tool_entries,campaign_and_tool_entries,1,support_legal_page,support_legal_page,en,no,utility_support_legal_pages,yes,low,contact,"Utility or compliance page. Useful to index, but not a traffic-growth driver."
https://zazadraft.com/de,/de,locale_and_legal_entries,locale_and_legal_entries,1,homepage,homepage,de,yes,core_commercial_pages,yes,low,root,German localised variant of an English route family.
https://zazadraft.com/de/about,/de/about,locale_and_legal_entries,locale_and_legal_entries,1,localised_static_page,localised_static_page,de,yes,core_commercial_pages,yes,low,about,German localised variant of an English route family.
https://zazadraft.com/de/about/company,/de/about/company,locale_and_legal_entries,locale_and_legal_entries,1,localised_static_page,localised_static_page,de,yes,core_commercial_pages,yes,low,about,German localised variant of an English route family.
https://zazadraft.com/de/about/founder,/de/about/founder,locale_and_legal_entries,locale_and_legal_entries,1,localised_static_page,localised_static_page,de,yes,core_commercial_pages,yes,low,about,German localised variant of an English route family.
